Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales,Total Advertising Cost of Sales (ACOS),Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales,7 Day Other SKU Sales
"Aug 01, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat,4606,22,0.48%,$1.12,$24.61,$48.21,,,2,2,,,,,
"Aug 02, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat,7121,37,0.52%,$1.12,$41.42,$96.42,,,4,4,,,,,
"Jul 28, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat 10 inch,31,1,3.23%,$1.12,$1.12,$0.00,,,0,0,,,,,
"Jul 28, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat 20 inch gray,15,1,6.67%,$1.12,$1.12,$0.00,,,0,0,,,,,
"Jul 09, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat 20 inch,21,2,9.52%,$0.98,$1.96,$0.00,,,0,0,,,,,
"Jul 12, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat 20 inch,14,3,21.43%,$1.10,$3.31,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat 25 inch,16,3,18.75%,$1.10,$3.31,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat 28 inch,12,2,16.67%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat 30 inch,7,1,14.29%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat 40 inch,9,2,22.22%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 17, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat 50 inch,4,3,75.0%,$1.10,$3.31,$0.00,,,0,0,,,,,
"Jul 24, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat size 5 thick tub floor shower floor,14,1,7.14%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat runner rugs,16,2,12.5%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 23, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat rugs,13,1,7.69%,$1.10,$1.10,$24.11,,,1,1,,,,,
"Jul 24, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat eco reversible,4,1,25.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat full essential strong to original,4,1,25.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 28, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat odorless in odorless,5,2,40.0%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat medium to thick comfort,4,2,50.0%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat medium to thick comfort with suction cups compact,2,2,100.0%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 28, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat trials,8,2,25.0%,$1.12,$2.24,$48.21,,,2,2,,,,,
"Jul 08, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,39,1,2.56%,$0.98,$0.98,$0.00,,,0,0,,,,,
"Jul 09, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,64,2,3.12%,$0.98,$1.96,$0.00,,,0,0,,,,,
"Jul 12, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,271,1,0.37%,$1.06,$1.06,$0.00,,,0,0,,,,,
"Jul 13, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,61,2,3.28%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 16, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,429,2,0.47%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 17, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,763,4,0.52%,$1.10,$4.41,$0.00,,,0,0,,,,,
"Jul 18, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,1391,9,0.65%,$1.10,$9.92,$24.11,,,1,1,,,,,
"Jul 19, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,1533,14,0.91%,$1.10,$15.42,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,2849,25,0.88%,$1.09,$27.32,$96.42,,,4,4,,,,,
"Jul 21, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,2755,13,0.47%,$1.12,$14.54,$72.32,,,3,3,,,,,
"Jul 22, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,1850,3,0.16%,$1.11,$3.34,$0.00,,,0,0,,,,,
"Jul 23, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,984,10,1.02%,$1.12,$11.20,$59.30,,,2,2,,,,,
"Jul 24, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,607,4,0.66%,$1.12,$4.49,$48.21,,,2,2,,,,,
"Jul 25, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,1701,15,0.88%,$1.12,$16.83,$48.21,,,2,2,,,,,
"Jul 26, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,1084,9,0.83%,$1.12,$10.07,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,2358,19,0.81%,$1.12,$21.26,$96.42,,,4,4,,,,,
"Jul 28, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,3737,19,0.51%,$1.11,$21.08,$105.59,,,3,3,,,,,
"Jul 29, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,3371,32,0.95%,$1.12,$35.73,$24.11,,,1,1,,,,,
"Jul 30, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,1767,16,0.91%,$1.12,$17.93,$24.11,,,1,1,,,,,
"Jul 31, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,1105,6,0.54%,$1.06,$6.33,$24.11,,,1,1,,,,,
"Aug 01, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,3250,22,0.68%,$1.12,$24.66,$48.21,,,2,2,,,,,
"Aug 02, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable,3241,24,0.74%,$1.11,$26.67,$126.00,,,4,4,,,,,
"Jul 27, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable 20 inch tub grip with suction cups,20,2,10.0%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 23, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable 5 inch,7,2,28.57%,$1.12,$2.24,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable big and dorm,13,2,15.38%,$1.10,$2.20,$24.11,,,1,1,,,,,
"Jul 31, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat machine washable with suction cups strong,7,2,28.57%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat with shower curtain,6,1,16.67%,$1.12,$1.12,$0.00,,,0,0,,,,,
"Jul 14, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat with suction cups,20,1,5.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat with suction cups,5,1,20.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat with suction cups,5,1,20.0%,$1.10,$1.10,$70.39,,,2,2,,,,,
"Aug 01, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat with suction cups compact,4,1,25.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 14, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat with everyday natural,1,1,100.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 18, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat with ultra nordic,1,1,100.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 23, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat with premium,6,2,33.33%,$1.12,$2.24,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat with value compact,15,1,6.67%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip bathtub mat durable,9,1,11.11%,$1.12,$1.12,$0.00,,,0,0,,,,,
"Jul 28, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,non slip gym anti skid bathtub mat,2,1,50.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,kovera non slip bathtub mat,10,2,20.0%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,kovera non slip bathtub mat machine washable,2,1,50.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 11, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,zentab non slip bathtub mat,13,1,7.69%,$0.96,$0.96,$0.00,,,0,0,,,,,
"Jul 11, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,zentab non slip bathtub mat 30 inch,21,1,4.76%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,zentab non slip bathtub mat 30 inch,3,2,66.67%,$1.12,$2.24,$0.00,,,0,0,,,,,
"Jul 18, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,zentab non slip bathtub mat large,14,2,14.29%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,zentab non slip bathtub mat large,28,2,7.14%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 21, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,zentab non slip bathtub mat large,23,1,4.35%,$1.12,$1.12,$48.21,,,2,2,,,,,
"Jul 24, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,zentab non slip bathtub mat large,47,2,4.26%,$1.12,$2.24,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,zentab non slip bathtub mat large,33,2,6.06%,$1.12,$2.24,$0.00,,,0,0,,,,,
"Jul 21, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,zentab non slip bathtub mat with suction cups compact,1,1,100.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 25, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,modern non slip bathtub mat,4,1,25.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 10, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,ulmaro non slip bathtub mat,22,2,9.09%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,gift nonslip bathtub mat,4,1,25.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,mini non slip bathtub mat,3,1,33.33%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 24, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,clarity dock non slip bathtub mat,8,1,12.5%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,clarity dock non slip bathtub mat,30,1,3.33%,$1.12,$1.12,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,spa non slip bathtub mat,3,1,33.33%,$1.12,$1.12,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,quick drying non slip bathtub mat lightweight,7,1,14.29%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,noblis non slip bathtub mat,10,1,10.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,nordic non slip bathtub mat gray,13,1,7.69%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,reversible non slip bathtub mat strong to original,2,2,100.0%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 16, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,norvane non slip bathtub mat,378,2,0.53%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 21, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,norvane non slip bathtub mat,559,1,0.18%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,norvane non slip bathtub mat,99,1,1.01%,$1.12,$1.12,$0.00,,,0,0,,,,,
"Jul 30, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,norvane non slip bathtub mat,47,2,4.26%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,norvane non slip bathtub mat,32,1,3.12%,$1.12,$1.12,$0.00,,,0,0,,,,,
"Jul 10, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,machine washable nonslip bathtub mat,5,1,20.0%,$0.64,$0.64,$35.20,,,1,1,,,,,
"Jul 13, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,machine washable nonslip bathtub mat,8,1,12.5%,$1.07,$1.07,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,lastever non slip bathtub mat machine washable,23,2,8.7%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 17, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,brightoak non slip bathtub mat,1,1,100.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,brightoak non slip bathtub mat,17,1,5.88%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 24, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,brightoak non slip bathtub mat,9,2,22.22%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,brightoak non slip bathtub mat,5,1,20.0%,$1.09,$1.09,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,brightoak non slip bathtub mat with quality pillows,5,1,20.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 28, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,durable non slip bathtub mat,2,1,50.0%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,size xx non slip bathtub mat,1,1,100.0%,$1.10,$1.10,$24.11,,,1,1,,,,,
"Jul 13, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,gym nonslip bathtub mat,22,1,4.55%,$1.10,$1.10,$48.21,,,2,2,,,,,
"Jul 18, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,gym nonslip bathtub mat,19,2,10.53%,$1.10,$2.20,$0.00,,,0,0,,,,,
"Jul 18, 2026",,USD,词组主干,词组主干 组,non slip bathtub mat,PHRASE,mini anti slip bathtub mat,3,1,33.33%,$1.10,$1.10,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,属性-吸盘款,属性-吸盘款 组,thick tub showers machine washable strong suction cups rugs non slip,BROAD,non slip tub floor mat,2,2,100.0%,$1.02,$2.04,$24.11,,,1,1,,,,,
"Jul 30, 2026",,USD,属性-吸盘款,属性-吸盘款 组,thick tub showers machine washable strong suction cups rugs non slip,BROAD,original cushioned skid free rugs,2,2,100.0%,$1.02,$2.04,$24.11,,,1,1,,,,,
"Jul 21, 2026",,USD,属性-吸盘款,属性-吸盘款 组,nonslip bathtub rugs with suction cups,BROAD,bathtub mat non slip,19,2,10.53%,$1.00,$1.99,$24.11,,,1,1,,,,,
"Jul 29, 2026",,USD,属性-吸盘款,属性-吸盘款 组,nonslip bathtub rugs with suction cups,BROAD,anti slip best bathtub rug with the suction cups,1,1,100.0%,$1.02,$1.02,$0.00,,,0,0,,,,,
"Jul 21, 2026",,USD,属性-吸盘款,属性-吸盘款 组,nonslip bathtub rugs with suction cups,BROAD,nonslip bathtub rugs with suction cups,22,1,4.55%,$1.02,$1.02,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,属性-吸盘款,属性-吸盘款 组,nonslip bathtub rugs with suction cups,BROAD,nonslip bathtub rugs with suction cups,12,1,8.33%,$1.02,$1.02,$24.11,,,1,1,,,,,
"Jul 27, 2026",,USD,属性-吸盘款,属性-吸盘款 组,nonslip bathtub rugs with suction cups,BROAD,non slip bathtub runner rugs with suction cups,2,1,50.0%,$1.02,$1.02,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,属性-吸盘款,属性-吸盘款 组,nonslip bathtub rugs with suction cups,BROAD,non slip bathtub runner rugs with suction cups strong,2,1,50.0%,$1.02,$1.02,$35.20,,,1,1,,,,,
"Jul 22, 2026",,USD,属性-吸盘款,属性-吸盘款 组,nonslip bathtub rugs with suction cups,BROAD,non slip bathtub runner by rugs with foldable suction cups,3,1,33.33%,$1.02,$1.02,$0.00,,,0,0,,,,,
"Jul 30, 2026",,USD,属性-吸盘款,属性-吸盘款 组,nonslip bathtub rugs with suction cups,BROAD,kovera runners for bathtub anti slip,1,1,100.0%,$1.02,$1.02,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,255,2,0.78%,$1.06,$2.12,$48.21,,,2,2,,,,,
"Jul 20, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,308,5,1.62%,$1.06,$5.30,$24.11,,,1,1,,,,,
"Jul 21, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,237,1,0.42%,$1.06,$1.06,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,475,4,0.84%,$1.06,$4.24,$24.11,,,1,1,,,,,
"Jul 23, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,391,6,1.53%,$1.06,$6.36,$59.30,,,2,2,,,,,
"Jul 24, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,554,6,1.08%,$1.06,$6.36,$48.21,,,2,2,,,,,
"Jul 25, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,795,9,1.13%,$1.06,$9.55,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,594,1,0.17%,$1.06,$1.06,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,515,12,2.33%,$1.05,$12.57,$111.21,,,4,4,,,,,
"Jul 28, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,465,6,1.29%,$1.06,$6.36,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,537,1,0.19%,$1.06,$1.06,$0.00,,,0,0,,,,,
"Jul 30, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,734,7,0.95%,$1.06,$7.43,$35.20,,,1,1,,,,,
"Jul 31, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,344,3,0.87%,$1.06,$3.18,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,422,3,0.71%,$1.06,$3.18,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower stall mat non slip,347,1,0.29%,$1.06,$1.06,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,精确主干,精确主干 组,shower stall mat non slip,EXACT,shower mat non slip,5,1,20.0%,$1.06,$1.06,$24.11,,,1,1,,,,,
"Jul 31, 2026",,USD,属性-吸盘款2,属性-吸盘款2 组,non slip shower mat machine washable with strong suction cups,BROAD,nonslip bathtub rugs small machine washable,4,1,25.0%,$1.02,$1.02,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,属性-吸盘款2,属性-吸盘款2 组,non slip shower mat machine washable with strong suction cups,BROAD,non slip shower mat machine washable,2,1,50.0%,$1.02,$1.02,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,属性-吸盘款2,属性-吸盘款2 组,non slip shower mat machine washable with strong suction cups,BROAD,pellura shower non slip mat apartment,3,1,33.33%,$1.02,$1.02,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,属性-吸盘款2,属性-吸盘款2 组,machine washable bathtub runner rugs non slip with suction cups,BROAD,compact shower mat non slip,2,2,100.0%,$1.02,$2.04,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,属性-吸盘款,属性-吸盘款 组,non slip toilet brushes with suction cups compact,BROAD,skid free family toilet brushes,9,1,11.11%,$1.02,$1.02,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,品类主题,品类主题 组,nan,,bathtub mat,123,1,0.81%,$0.69,$0.69,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,品类主题,品类主题 组,nan,,bathtub mat,174,1,0.57%,$0.69,$0.69,$0.00,,,0,0,,,,,
"Jul 30, 2026",,USD,品类主题,品类主题 组,nan,,non slip tub gripping mat machine washable,12,2,16.67%,$0.69,$1.38,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,品类主题,品类主题 组,nan,,non slip toilet brushes,173,3,1.73%,$0.69,$2.06,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,品类主题,品类主题 组,nan,,non slip bathtub rugs,10,1,10.0%,$0.69,$0.69,$24.11,,,1,1,,,,,
"Jul 30, 2026",,USD,品类主题,品类主题 组,nan,,durable mat non slip,60,1,1.67%,$0.69,$0.69,$0.00,,,0,0,,,,,
"Jul 16, 2026",,USD,ASIN定位-3,ASIN定位-3 组,b0demo0005,,b0demo0005,42,1,2.38%,$1.16,$1.16,$0.00,,,0,0,,,,,
"Jul 17, 2026",,USD,ASIN定位-3,ASIN定位-3 组,b0demo0005,,b0demo0005,186,2,1.08%,$0.94,$1.88,$0.00,,,0,0,,,,,
"Jul 18, 2026",,USD,ASIN定位-3,ASIN定位-3 组,b0demo0005,,b0demo0005,136,1,0.74%,$1.16,$1.16,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,ASIN定位-3,ASIN定位-3 组,b0demo0005,,b0demo0005,100,1,1.0%,$1.16,$1.16,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0030,,b0demo0030,20,1,5.0%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 30, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0030,,quorra anti slip natural natural apartment flexible,3,1,33.33%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0030,,quorras,5,2,40.0%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 25, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0030,,dremmo non slip mat,3,1,33.33%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 25, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0030,,avenor non slip mat,16,1,6.25%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0030,,non skid mat,3,1,33.33%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0030,,travel lightweight mat non slip,7,2,28.57%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 14, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0030,,apartment bathtub runners,2,1,50.0%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,ASIN定位-2,ASIN定位-2 组,b0demo0006,,b0demo0006,47,1,2.13%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,ASIN定位-2,ASIN定位-2 组,b0demo0006,,dorm bathtub mat,2,1,50.0%,$0.77,$0.77,$0.00,,,0,0,,,,,
